Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Mike Foltynewicz","2 Tms",28.1,128,5.4,3.49411765,1.54545455,2.85882353,0.1328125,0.0859375,0.046875,0.30701754,1.62352941,0.29213483,0.9039548,7.447895439791264,6.1717440138845,10811
"Total","Jedd Gyorko","MIL",1,3,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,7.047973912954331,10816
"Total","Asher Wojciechowski","BAL",19,85,8.05263158,3.78947368,2.125,2.36842105,0.2,0.09411765,0.10588235,0.29333333,1.57894737,0.31481481,0.79166667,6.244051372175293,5.4616936642872655,10836
"Total","Josh A. Smith","MIA",10.2,51,6.75,6.75,1,0,0.15686275,0.15686275,0,0.29268293,1.875,0.34285714,0.75,3.941419792175293,5.206851612426092,10946
"Total","Jacob deGrom","NYM",63,243,13,2.85714286,4.55,1,0.3744856,0.08230453,0.29218107,0.15765766,0.87301587,0.224,0.88495575,2.674857387887764,2.8748168966729075,10954
"Total","Ben Rowen","LAA",4.2,22,5.78571428,1.92857143,3,3.85714285,0.13636364,0.04545455,0.09090909,0.33333333,1.71428571,0.3125,0.57692308,8.066150584968263,5.113008463887564,10983
"Total","Merrill Kelly","ARI",49.1,201,7.11486486,2.55405405,2.78571429,0.91216216,0.19402985,0.06965174,0.12437811,0.23243243,1.15540541,0.26573427,0.72,3.7414236708961512,4.174066339900866,11156
"Total","Vince Velasquez","PHI",26.2,128,11.1375,6.75,1.65,1.35,0.2578125,0.15625,0.1015625,0.28703704,1.9125,0.38028169,0.79295154,4.888153457645135,4.315828968443986,11189
"Total","Grant Dayton","ATL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,11203
"Total","Casey Sadler","2 Tms",13.1,57,12.15,5.4,2.25,0.675,0.31578947,0.14035088,0.17543859,0.18367347,1.275,0.26666667,0.64102564,3.2543056488006825,3.9736356327403097,11209
"Total","Aaron Barrett","WSN",1,3,9,9,1,0,0.33333333,0.33333333,0,0,1,0,1,4.191419792175293,4.191419792175293,11243
"Total","Bryan Holaday","BAL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.191419792175293,3.191419792175293,11287
"Total","Seth Frankoff","2 Tms",7,38,5.14285714,6.42857143,0.8,2.57142857,0.10526316,0.13157895,-0.02631579,0.40625,2.57142857,0.42307692,0.67901235,8.288127814569267,7.919960240381105,11346
"Total","Brett Eibner","MIA",1,8,0,0,0,9,0,0,0,0.5,4,0.42857143,0,16.191419792175292,7.047973912954331,11369
"Total","Tommy Kahnle","NYY",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8085802678247065,-2.8085802678247074,11384
"Total","Jose Quintana","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,11423
"Total","Brandon Workman","3 Tms",14.2,70,11.04545455,5.52272728,2,2.45454546,0.25714286,0.12857143,0.12857143,0.32786885,1.97727273,0.41025641,0.64102564,6.107330511187312,4.114636368533174,11428
"Total","Matt Grace","ARI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,11449
"Total","A.J. Cole","TOR",14.1,53,3.76744186,3.13953488,1.2,1.25581395,0.11320755,0.09433962,0.01886793,0.16666667,0.90697674,0.15,0.88235294,5.202154523764662,6.258630762437923,11467
"Total","Robbie Ray","2 Tms",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1914197921752936,3.1914197921752936,11486
"Total","Aaron Sanchez","SFG",11.2,52,8.48571428,3.85714286,2.2,1.54285714,0.21153846,0.09615385,0.11538461,0.23913043,1.37142857,0.27272727,0.56338028,5.023293444968262,4.590118436738941,11490
"Total","Josh Osich","BOS",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,11528
"Total","Jose Urena","2 Tms",33.1,157,2.7,3.78,0.71428571,0.81,0.06369427,0.08917197,-0.0254777,0.34042553,1.86,0.34883721,0.68027211,5.068347282412899,5.571028127636017,11589
"Total","Yolmer Sanchez","CHW",1,3,0,0,0,0,0,0,0,0.33333333,1,0.33333333,1,3.191419792175293,5.119696852564812,11602
"Total","Dovydas Neverauskas","PIT",7,38,15.42857143,5.14285714,3,3.85714286,0.31578947,0.10526316,0.21052631,0.38235294,2.42857143,0.52631579,0.390625,7.048562652175294,3.4054111382790975,11604
"Total","Heath Hembree","3 Tms",10.1,49,8.70967742,5.22580645,1.66666667,4.35483871,0.20408163,0.12244898,0.08163265,0.26190476,1.64516129,0.22222222,0.54545455,9.554201445669486,7.210071167379011,11632
"Total","Jameson Taillon","NYY",23.1,111,11.18571429,5.01428572,2.23076923,2.31428571,0.26126126,0.11711712,0.14414414,0.2755102,1.71428571,0.33333333,0.82278481,5.666150584968262,5.091196262902671,11674
"Total","Carlos Martinez","STL",39,171,5.53846154,3.23076923,1.71428571,0.69230769,0.14035088,0.08187135,0.05847953,0.26797386,1.41025641,0.296875,0.51136364,4.151384446559808,4.715297295191349,11682
"Total","Matt Harvey","2 Tms",30.1,144,5.93406593,2.96703297,2,2.37362637,0.13888889,0.06944444,0.06944445,0.31538462,1.68131868,0.31730769,0.52631579,6.445523906688126,5.89689374061987,11713
"Total","Justin Grimm","MIL",1.1,11,6.75000002,13.50000003,0.5,13.50000003,0.09090909,0.18181818,-0.09090909,0.55555556,5.25000001,0.5,0.47619048,25.691419852175294,10.530043196398267,11720
"Total","Luke Jackson","ATL",18.2,92,4.82142857,5.78571429,0.83333333,0,0.10869565,0.13043478,-0.02173913,0.32894737,1.98214286,0.36231884,0.78947368,4.188125253274591,5.585381420608411,11752
"Total","Kyle Ryan","CHC",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,11753
"Total","Hansel Robles","2 Tms",16.1,80,8.81632653,8.81632653,1,2.20408163,0.2,0.2,0,0.21875,1.83673469,0.22727273,0.73770492,7.318425081191729,6.586566474206121,11801
"Total","Hector Neris","PHI",19.2,98,12.81355933,8.69491526,1.47368421,1.37288136,0.28571429,0.19387755,0.09183674,0.25316456,1.98305085,0.35416667,0.68965517,5.197028953811813,4.68052823544427,11804
"Total","Taijuan Walker","3 Tms",43.2,190,9.48091603,5.15267176,1.84,1.23664122,0.24210526,0.13157895,0.11052631,0.21604938,1.3740458,0.26126126,0.80223881,4.697412123266885,5.115347543234689,11836
"Total","Chris Martin","ATL",12.2,47,9.2368421,1.42105263,6.5,0,0.27659574,0.04255319,0.23404255,0.11363636,0.55263158,0.16129032,1,1.8294785079321747,3.2940911024397006,11847
"Total","Jason Adam","CHC",12,54,11.25,6,1.875,1.5,0.27777778,0.14814815,0.12962963,0.2,1.41666667,0.25,0.65789474,5.090139583106283,4.951522142440081,11861
"Total","Hanser Alberto","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,8.374152113708924,11902
"Total","Michael Feliz","2 Tms",8,37,10.125,2.25,4.5,2.25,0.24324324,0.05405405,0.18918919,0.31428571,1.625,0.375,0.68627451,4.896552594480333,3.8513020669196227,11903
"Total","Matt Andriese","2 Tms",24,98,7.125,2.625,2.71428571,1.875,0.19387755,0.07142857,0.12244898,0.22727273,1.125,0.22727273,0.71428571,5.293238406718633,4.823530142223697,12022
"Total","Kyle Hendricks","CHC",69.1,284,8.82692308,1.29807692,6.8,1.81730769,0.23943662,0.03521127,0.20422535,0.26394052,1.16826923,0.3,0.86750789,4.354180712439326,3.786333287748393,12049
"Total","Yimi Garcia","MIA",17,70,6.88235294,2.11764706,3.25,1.58823529,0.18571429,0.05714286,0.12857143,0.23809524,1.11764706,0.24489796,0.82278481,4.803640552806038,4.924865423405872,12095
"Total","Domingo Tapia","2 Tms",2.2,13,6.74999999,3.375,2,3.375,0.15384615,0.07692308,0.07692307,0.33333333,1.875,0.33333333,1,7.671229543247894,6.343216753164054,12178
"Total","Dan Winkler","CHC",17,76,9.52941176,7.41176471,1.28571429,0,0.23684211,0.18421053,0.05263158,0.18965517,1.47058824,0.26829268,0.82142857,4.039990371564246,4.985591798367414,12237
"Total","Evan Marshall","CHW",21.2,85,9.55384616,3.73846154,2.55555556,0.41538462,0.27058824,0.10588235,0.16470589,0.14864865,0.92307692,0.19230769,0.91397849,2.8913038223026417,3.8641680809028056,12297
"Total","Chris Bassitt","OAK",64.1,263,9.23316062,2.23834197,4.125,1.39896373,0.25095057,0.0608365,0.19011407,0.225,1.0880829,0.26347305,0.73333333,4.061171950507315,4.310471810296331,12304
"Total","Colin Rea","CHC",7.2,29,8.2173913,0,7,0,0.24137931,0,0.24137931,0.17241379,0.65217391,0.22727273,0.4,1.365332832175293,2.87441923087883,12317
"Total","Jacob Barnes","2 Tms",16.1,57,11.02040817,1.10204082,10,0.55102041,0.35087719,0.03508772,0.31578947,0.16981132,0.67346939,0.23529412,0.3125,1.8760382122796502,2.514170479332156,12323
"Total","Nick Tropeano","2 Tms",8,29,5.625,3.375,1.66666667,0,0.17241379,0.10344828,0.06896551,0.11538462,0.75,0.14285714,0.83333333,3.0439861933614636,5.190453791516605,12385
"Total","Seth Lugo","NYM",19.1,85,11.63793103,2.79310345,4.16666667,1.86206896,0.29411765,0.07058824,0.22352941,0.27631579,1.39655172,0.34693878,0.75892857,4.3764335279256255,3.173402658667044,12447
"Total","Blake Treinen","LAD",17,83,11.11764706,5.82352941,1.90909091,0.52941176,0.25301205,0.13253012,0.12048193,0.26865672,1.70588235,0.36956522,0.94936709,4.10409239541863,4.819877764407327,12572
"Total","Adam Morgan","PHI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,12580
"Total","Ryne Harper","WSN",9,49,11,7,1.57142857,3,0.2244898,0.14285714,0.08163266,0.36585366,2.44444444,0.42857143,0.50561798,7.405665621497896,5.817009653557303,12680
"Total","Trevor Bauer","2 Tms",71.2,278,11.93023256,2.51162791,4.75,1.88372093,0.34172662,0.07194245,0.26978417,0.17254902,0.89302326,0.19863014,0.86666667,4.156824883765081,3.640175473112195,12703
"Total","Adrian Houser","MIL",51.1,249,6.83766234,4.20779221,1.625,1.92857143,0.15662651,0.09638554,0.06024097,0.30044843,1.77272727,0.32183908,0.67885117,5.893520276206735,4.65540880324609,12718
"Total","Rafael Montero","2 Tms",19.1,83,6.51724138,2.79310345,2.33333333,1.39655172,0.1686747,0.07228916,0.09638554,0.23287671,1.18965517,0.24137931,0.48076923,4.972987729879305,5.416608328945019,12760
"Total","Chris Devenski","2 Tms",6,24,10.5,1.5,7,1.5,0.29166667,0.04166667,0.25,0.2173913,1,0.26666667,0.2173913,3.491850510518862,3.392087659375426,12763
"Total","Sonny Gray","CIN",58,239,10.70689655,4.18965517,2.55555556,0.77586207,0.28870293,0.11297071,0.17573222,0.19905213,1.18965517,0.27007299,0.71428571,3.3578677909653663,3.446966610694754,12768
"Total","Jairo Diaz","COL",10,50,8.1,5.4,1.5,3.6,0.18,0.12,0.06,0.31707317,1.9,0.29032258,0.37313433,8.391419792175293,5.312524558603764,12774
"Total","Sam Gaviglio","TOR",1,6,0,18,0,0,0,0.33333333,-0.33333333,0.33333333,3,0.25,0.33333333,9.191419792175292,13.04797391295433,12778
"Total","Burch Smith","OAK",9,39,10,2,5,1,0.25641026,0.05128205,0.20512821,0.27027027,1.33333333,0.34615385,0.75471698,3.046409021691666,3.3881006023198745,12784
"Total","Noe Ramirez","LAA",6.2,32,0,4.05,0,2.7,0,0.09375,-0.09375,0.34482759,1.95,0.2962963,0.78431373,8.433343696598277,6.792450339781784,12800
"Total","Matt Wisler","2 Tms",17.1,71,12.46153846,5.19230769,2.4,1.03846154,0.33802817,0.14084507,0.1971831,0.15,1.09615385,0.2,0.92592593,3.629144124178681,4.492225274964582,12804
"Total","Mike Clevinger","2 Tms",22,89,9,3.68181818,2.44444444,1.22727273,0.24719101,0.1011236,0.14606741,0.25,1.31818182,0.30909091,0.92741935,4.191419792175293,4.171671665256674,12808
"Total","Andrew Kittredge","TBR",7.1,33,7.36363637,4.90909091,1.5,0,0.18181818,0.12121212,0.06060606,0.28571429,1.63636364,0.36363636,0.84615385,3.5613538751223084,4.751484080934439,12828
"Total","Shawn Armstrong","BAL",12.1,60,9.48648648,5.10810811,1.85714286,2.18918919,0.21666667,0.11666667,0.1,0.2745098,1.7027027,0.30555556,0.50561798,6.157951287969057,5.319524248994515,12857
"Total","Matt Barnes","BOS",18,79,15,6.5,2.30769231,1,0.37974684,0.16455696,0.21518988,0.171875,1.33333333,0.26470588,0.80188679,3.4452684000832794,3.108144973218441,12863
"Total","Alex Claudio","2 Tms",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1644994735717775,3.1644994735717775,12890
"Total","Ken Giles","TOR",2,8,13.5,4.5,3,0,0.375,0.125,0.25,0.14285714,1,0.25,1,1.6914197921752931,3.619696852564812,12910
"Total","Dylan Bundy","LAA",60.1,257,8.50276243,2.98342541,2.85,1.49171271,0.22178988,0.07782101,0.14396887,0.24137931,1.25966851,0.2754491,0.72307692,4.579734688377004,4.510502810939671,12917
"Total","Archie Bradley","3 Tms",13.1,56,8.1,4.05,2,0.675,0.21428571,0.10714286,0.10714285,0.2244898,1.275,0.27777778,0.84337349,3.9279596328836304,5.487601380637688,12918
"Total","Joe Musgrove","2 Tms",60,244,12.6,2.55,4.94117647,1.35,0.3442623,0.06967213,0.27459017,0.18518519,0.95,0.24603175,0.83969466,3.5588162952029156,2.8012787983679224,12970
"Total","Joe Ross","WSN",22,106,10.63636364,7.36363636,1.44444444,1.63636364,0.24528302,0.16981132,0.0754717,0.24096386,1.72727273,0.2962963,0.74175824,6.137579154968262,5.598809107189829,12972
"Total","Andrew Chafin","ARI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,12988
"Total","Colten Brewer","BOS",12.1,56,7.2972973,5.83783784,1.25,2.18918919,0.17857143,0.14285714,0.03571429,0.25,1.62162162,0.25714286,0.63291139,6.673868234383756,4.293440012408172,12997
"Total","Anthony DeSclafani","2 Tms",49.1,222,7.66216216,3.28378378,2.33333333,2.00675676,0.18918919,0.08108108,0.10810811,0.29,1.54054054,0.31543624,0.67092652,5.570841024141778,4.671740590860859,13050
"Total","Yu Darvish","2 Tms",83,326,9.43373494,1.95180723,4.83333333,0.86746988,0.26687117,0.05521472,0.21165645,0.19666667,0.92771084,0.24637681,0.82172702,3.1919473891832126,3.6331397346605336,13074
"Total","Gerrit Cole","NYY",67.2,259,13.03448276,1.72906404,7.53846154,1.72906404,0.37837838,0.05019305,0.32818533,0.19341564,0.88669951,0.25757576,0.87053571,3.4717942182115826,2.8595065471270558,13125
"Total","Derek Law","MIN",2.2,16,13.49999998,13.49999998,1,0,0.25,0.25,0,0.41666667,3.375,0.625,1,4.637579154968262,5.946722378050565,13133
"Total","Eduardo Rodriguez","BOS",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,13164
"Total","Kyle Crick","PIT",9.1,38,7.71428571,6.75,1.14285714,0,0.21052632,0.18421053,0.02631579,0.13793103,1.17857143,0.18181818,0.58333333,4.004336414481879,5.352640941985552,13182
"Total","Zach Davies","2 Tms",60.1,239,5.51933702,3.13259669,1.76190476,0.59668508,0.15481172,0.08786611,0.06694561,0.20657277,1.07734807,0.22857143,0.78175896,3.947223269620705,5.052054658289167,13183
"Total","Orlando Arcia","MIL",1.1,7,0,6.75000002,0,0,0,0.14285714,-0.14285714,0.33333333,2.25000001,0.33333333,0.66666667,5.441419802175293,8.33383539561561,13185
"Total","Jordan Weems","OAK",7.2,31,12.91304347,3.52173913,3.66666667,0,0.35483871,0.09677419,0.25806452,0.22222222,1.17391304,0.35294118,0.66666667,1.484063135807619,3.1969892935650064,13190
"Total","Joe Biagini","HOU",2.1,16,7.71428573,11.57142859,0.66666667,3.85714286,0.125,0.1875,-0.0625,0.46153846,3.85714286,0.5,0.39473684,10.905705522175293,7.813490304993347,13194
"Total","Michael Fulmer","DET",34.2,144,9.08653846,2.85576923,3.18181818,0.77884615,0.24305556,0.07638889,0.16666667,0.21538462,1.125,0.27173913,0.76719577,3.4818071635717773,4.11330288583749,13218
"Total","Louis Head","TBR",2.1,10,0,7.71428573,0,0,0,0.2,-0.2,0.14285714,1.28571429,0.14285714,1,6.9947220149682625,12.231294931477073,13259
"Total","Ross Stripling","2 Tms",42.2,176,9.28125,2.953125,3.14285714,1.6875,0.25,0.07954545,0.17045455,0.2125,1.125,0.23853211,0.82010582,4.600917053224234,4.160958671214683,13273
"Total","Jesse Hahn","KCR",12.1,49,10.21621622,6.56756757,1.55555556,1.45945946,0.28571429,0.18367347,0.10204082,0.1,1.05405405,0.08333333,0.88235294,5.205350450959233,4.772603642159666,13287
"Total","Luis Cessa","NYY",19.2,77,7.77966102,1.83050847,4.25,0.91525424,0.22077922,0.05194805,0.16883117,0.20833333,0.96610169,0.24074074,0.92592593,3.3674330269899166,4.2261627047510455,13345
"Total","Hoby Milner","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,13346
"Total","Cam Bedrosian","3 Tms",11.2,51,3.85714286,6.17142857,0.625,0,0.09803922,0.15686275,-0.05882353,0.2195122,1.45714286,0.23684211,0.82352941,4.372960145138157,6.954796309758272,13360
"Total","Steven Matz","2 Tms",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1644994735717775,3.1644994735717775,13361
"Total","Dylan Floro","2 Tms",23.1,94,4.24285714,3.08571429,1.375,0,0.11702128,0.08510638,0.0319149,0.21176471,1.11428571,0.24,0.80769231,3.2463680037745717,4.691220286071861,13394
"Total","Sam Selman","SFG",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,13397
"Total","Felix Pena","LAA",11,52,6.54545455,5.72727273,1.14285714,0,0.15384615,0.13461538,0.01923077,0.27272727,1.72727273,0.33333333,0.7,3.9170609877307894,5.812110271163119,13403
"Total","Marcus Stroman","NYM",35.1,137,6.62264151,1.27358491,5.2,0.76415094,0.18978102,0.03649635,0.15328467,0.23622047,0.99056604,0.26732673,0.82317073,3.363994244968262,3.149450025863238,13431
"Total","Pierce Johnson","SDP",16.1,67,14.32653062,5.51020408,2.6,0,0.3880597,0.14925373,0.23880597,0.15789474,1.16326531,0.29032258,0.84210526,1.813714933775985,3.399390180918544,13435
"Total","Mike Morin","MIA",1,5,0,9,0,0,0,0.2,-0.2,0.25,2,0.25,1,6.191419792175293,11.976250973343848,13442
"Total","Lucas Sims","CIN",22.1,94,15.31343283,4.43283582,3.45454545,1.6119403,0.40425532,0.11702128,0.28723404,0.14285714,0.98507463,0.19444444,0.65420561,4.245153280570765,3.3890992241338442,13470
"Total","Brandon Brennan","SEA",2.1,11,7.71428573,7.71428573,1,3.85714286,0.18181818,0.18181818,0,0.22222222,1.71428572,0.16666667,1,9.619991232175293,7.354180473075555,13527
"Total","Andrew Triggs","2 Tms",5.2,23,7.94117647,6.35294117,1.25,0,0.2173913,0.17391304,0.04347826,0.10526316,1.05882353,0.14285714,1,3.5443609721752933,5.245781903075244,13533
"Total","Richard Rodriguez","PIT",24,94,11.25,1.875,6,0.75,0.31914894,0.05319149,0.26595745,0.1744186,0.83333333,0.23214286,0.76923077,2.499328376835006,3.819507765611868,13549
"Total","Jose Peraza","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,13593
"Total","Robert Stephenson","2 Tms",15.1,65,9.97826087,1.76086957,5.66666667,3.52173913,0.26153846,0.04615385,0.21538461,0.26229508,1.23913044,0.26315789,0.60344828,6.808480243119596,4.0936438186678785,13594
"Total","Carl Edwards Jr.","3 Tms",2,10,9,9,1,0,0.2,0.2,0,0.375,2.5,0.5,0.8,4.149543741074092,5.113682271268852,13607
"Total","Jakob Junis","KCR",34,155,7.14705882,2.64705882,2.7,2.38235294,0.17419355,0.06451613,0.10967742,0.33802817,1.70588235,0.36448598,0.67510549,6.073097087265482,4.463446212691419,13619
"Total","Carson Kelly","ARI",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.191419792175293,8.976251031192163,13620
"Total","Clay Holmes","PIT",11,47,6.54545455,3.27272727,2,0.81818182,0.17021277,0.08510638,0.08510639,0.24390244,1.27272727,0.28125,0.61643836,4.5044785839062165,4.116080543053933,13649
"Total","Corey Oswalt","NYM",6.1,25,4.2631579,1.42105263,3,0,0.12,0.04,0.08,0.25,1.10526316,0.28571429,0.85714286,2.7177355821752927,6.066848372259946,13677
"Total","John Gant","STL",28.2,124,7.53488372,7.22093023,1.04347826,0.31395349,0.19354839,0.18548387,0.00806452,0.18181818,1.43023256,0.22666667,0.88669951,4.437041579867671,5.659469024064881,13684
"Total","Nick Goody","TEX",3,16,9,6,1.5,3,0.1875,0.125,0.0625,0.35714286,2.33333333,0.4,0.35714286,7.524753122175294,6.405214892824492,13685
"Total","Sal Romano","CIN",10.1,43,5.22580645,4.35483871,1.2,0.87096774,0.13953488,0.11627907,0.02325581,0.18421053,1.16129032,0.19354839,0.8490566,4.689439844480616,6.151808380499243,13690
"Total","Robert Gsellman","NYM",15.1,68,5.86956521,4.10869565,1.42857143,1.17391304,0.14705882,0.10294118,0.04411764,0.28333333,1.56521739,0.3125,0.63063063,5.113998521765218,5.0716792170898515,13696
"Total","Max Fried","ATL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,13743
"Total","Tyler Duffey","MIN",20.2,83,10.01612904,3.0483871,3.28571429,0.87096774,0.27710843,0.08433735,0.19277108,0.21333333,1.11290323,0.28,0.75471698,3.3606530556955394,3.244794006959991,13758
"Total","Chris Stratton","PIT",25.2,112,9.46753247,3.50649351,2.7,0.7012987,0.24107143,0.08928571,0.15178572,0.22772277,1.28571429,0.28767123,0.72847682,3.244868855259192,3.580985105328443,13761
"Total","Dominic Leone","2 Tms",5.2,26,14.29411764,3.17647059,4.5,3.17647059,0.34615385,0.07692308,0.26923077,0.33333333,1.76470588,0.46153846,0.55555556,5.646172540621457,2.386823514019587,13763
"Total","Roberto Osuna","HOU",2,9,0,0,0,0,0,0,0,0.33333333,1.5,0.33333333,0.66666667,3.191419792175293,4.1555583223700525,13764
"Total","JT Chargois","SEA",6.1,23,11.36842106,2.84210526,4,1.42105263,0.34782609,0.08695652,0.26086957,0.1,0.63157895,0.09090909,0.83333333,4.084947574968262,3.410361498894708,13767
"Total","Zach Eflin","PHI",56,242,10.60714286,2.08928571,5.07692308,1.92857143,0.27272727,0.05371901,0.21900826,0.27876106,1.35714286,0.34,0.71428571,4.3411480236715265,3.7942819743816343,13774
"Total","Alex Wood","SFG",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,13781
"Total","Austin Adams","SDP",8.2,40,13.49999999,3.11538461,4.33333333,1.03846154,0.325,0.075,0.25,0.17241379,0.92307692,0.23529412,0.71428571,4.757105352464841,4.285225465358427,13801
"Total","Walker Lockett","2 Tms",8,33,3.375,1.125,3,0,0.09090909,0.03030303,0.06060606,0.29032258,1.25,0.32142857,0.72727273,3.191419792175293,4.878662220016122,13804
"Total","Kevin Plawecki","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,8.976251031192163,13807
"Total","Alec Mills","CHC",44,195,5.31818182,2.86363636,1.85714286,2.45454545,0.13333333,0.07179487,0.06153846,0.29545455,1.5,0.28985507,0.75645756,6.840313611799253,5.321381787530868,13834
"Total","Anthony Bemboom","LAA",1,6,0,9,0,9,0,0.16666667,-0.16666667,0.4,3,0.25,0.625,19.155526033857804,9.8293273963723,13854
"Total","Paul Sewald","2 Tms",7,33,14.14285714,6.42857143,2.2,1.28571429,0.33333333,0.15151515,0.18181818,0.25,1.71428571,0.375,0.8490566,4.007541214328908,4.223605881727972,13892
"Total","Chris Flexen","SEA",26,108,6.23076923,1.03846154,6,1.38461538,0.16666667,0.02777778,0.13888889,0.30097087,1.30769231,0.3253012,0.77464789,4.099117614968262,3.9117774687134306,13896
"Total","Tyler Heineman","SFG",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1914197921752927,3.1914197921752927,13897
"Total","Brent Suter","MIL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,13942
"Total","Michael Wacha","2 Tms",28,121,8.67857143,2.25,3.85714286,1.60714286,0.2231405,0.05785124,0.16528926,0.26548673,1.32142857,0.30864198,0.67741935,4.41898619333262,4.134532532550726,14078
"Total","Branden Kline","BAL",1.1,8,6.75000002,20.25000005,0.33333333,0,0.125,0.375,-0.25,0.2,3.00000001,0.25,0.75,8.441419802175293,11.33383540311561,14101
"Total","Kevin Gausman","SFG",70,276,11.57142857,1.8,6.42857143,0.77142857,0.32608696,0.05072464,0.27536232,0.19615385,0.92857143,0.27108434,0.86572438,2.3040236217472394,2.888904515833808,14107
"Total","Lance McCullers Jr.","HOU",51,205,10.41176471,3.17647059,3.27777778,0.52941176,0.28780488,0.08780488,0.2,0.19230769,1.03921569,0.26229508,0.67567568,2.8544689292624565,3.242328180051318,14120
"Total","Tim Lopes","SEA",0.2,3,0,0,0,0,0,0,0,0.33333333,1.49999999,0.33333333,0,3.1914197921752927,6.083835368297493,14137
"Total","Daniel Robertson","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,8.374152113708924,14145
"Total","Chris Mazza","2 Tms",18.1,77,5.89090909,4.41818182,1.33333333,0.98181818,0.15584416,0.11688312,0.03896104,0.28358209,1.52727273,0.31481481,0.51587302,4.7565963206712,5.48735823357168,14151
"Total","Jose Berrios","MIN",62.1,264,9.24064171,4.3315508,2.13333333,1.58823529,0.24242424,0.11363636,0.12878788,0.23913043,1.36363636,0.28025478,0.79608939,4.945967928188322,4.560005295846756,14168
"Total","Kyle Zimmer","KCR",22,83,10.22727273,4.90909091,2.08333333,0,0.30120482,0.14457831,0.15662651,0.15714286,1.04545455,0.23913043,0.82608696,2.531398902485258,3.5250377887044593,14169
"Total","Ray Black","MIL",1,6,9,18,0.5,0,0.16666667,0.33333333,-0.16666666,0.25,3,0.33333333,1,7.191419792175293,9.119696852564811,14244
"Total","Luke Bard","LAA",2,8,13.5,0,3,4.5,0.375,0,0.375,0.25,1,0.25,1,6.691419792175293,4.047973912954331,14288
"Total","Frankie Montas","OAK",54.1,254,11.09815951,4.14110429,2.68,1.65644172,0.26377953,0.0984252,0.16535433,0.29515419,1.69325153,0.375,0.69230769,4.466788749693214,4.324149940262867,14309
"Total","Wilmer Difo","PIT",0.1,4,0,27.00000027,0,27.00000027,0,0.25,-0.25,0.66666667,9.00000009,0.5,-0.625,51.13757963496826,22.610725162449583,14320
"Total","Joel Payamps","2 Tms",8.1,34,8.64,5.4,1.6,0,0.23529412,0.14705882,0.0882353,0.13793103,1.08,0.19047619,0.77777778,3.0261936569032963,5.561678983921203,14332
"Total","Tyler Glasnow","TBR",64.1,243,12.87046632,2.0984456,6.13333333,0.97927461,0.37860082,0.0617284,0.31687242,0.15789474,0.79274611,0.2248062,0.87378641,2.4148983956709817,2.3210696861265276,14374
"Total","Amir Garrett","CIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,14375
"Total","Robinson Leyer","BOS",1.2,18,16.19999997,21.59999996,0.75,10.79999998,0.16666667,0.22222222,-0.05555555,0.64285714,7.79999998,0.77777778,0.58823529,22.391419752175292,12.576250954574189,14399
"Total","J.B. Wendelken","OAK",13.2,68,9.87804879,5.26829269,1.875,1.31707317,0.22058824,0.11764706,0.10294118,0.3,1.90243903,0.37209302,0.73275862,4.637763000626649,3.8506993752140106,14506
