num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,DK sal,DK pts
0,9,0,9.64285714,3.375,2.85714286,0.48214286,0.26315789,0.09210526,0.17105263,0.25,1.28571429,0.33333333,0.79646018,2.8363408239172925,3.994929240544098,11.36138614,4.00990099,2.83333333,2.80693069,0.2852349,0.10067114,0.18456376,0.24137931,1.38118812,0.26582278,0.84319527,6.202123950565921,4.8663784991219625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.25247526,36.08910891,25.49999997,25.262376210000006,2.5671141,0.90604026,1.66107384,2.17241379,12.43069308,2.39240502,7.58875743,55.81911555509329,43.797406492097664,6900.0,13.5
6,3,0,7.29729729,8.02702702,0.90909091,0.72972973,0.15384615,0.16923077,-0.01538462,0.31372549,2.18918919,0.34883721,0.703125,5.279155769174499,6.198338799592631,6.86440678,2.74576271,2.5,1.37288136,0.19736842,0.07894737,0.11842105,0.22058824,1.06779661,0.23529412,0.4494382000000001,4.689466926989917,3.6497258869501583,43.78378374,48.16216212000001,5.45454546,4.37837838,0.9230769,1.01538462,-0.09230772,1.88235294,13.13513514,2.09302326,4.21875,31.674934615046997,37.19003279755579,20.59322034,8.23728813,7.5,4.11864408,0.59210526,0.23684211,0.35526315,0.66176472,3.20338983,0.7058823599999999,1.3483146000000004,14.068400780969752,10.949177660850477,4000.0,6.8
4,5,0,7.71428571,4.28571429,1.8,2.57142857,0.1865285,0.10362694,0.08290156,0.25903614,1.5,0.25833333,0.83984375,6.940813017397045,5.216614621361586,7.58823529,2.29411765,3.30769231,0.88235294,0.215,0.065,0.15,0.19337017,0.94117647,0.22556391,0.68085106,3.858945086913672,4.000057990686969,30.85714284,17.14285716,7.2,10.28571428,0.746114,0.41450776,0.33160624,1.03614456,6.0,1.03333332,3.359375,27.76325206958818,20.866458485446344,37.94117645,11.47058825,16.53846155,4.411764700000001,1.075,0.325,0.75,0.96685085,4.70588235,1.12781955,3.4042553,19.29472543456836,20.000289953434844,6700.0,18.75
5,4,0,7.2,2.025,3.55555556,0.675,0.21621622,0.06081081,0.15540541,0.16058394,0.775,0.18446602,0.61151079,3.2859100977534887,4.248793450986827,6.44776119,1.81343284,3.55555556,1.81343284,0.17021277,0.04787234,0.12234043,0.2752809,1.29850746,0.29197080000000003,0.90517241,5.0106545595684056,5.027739836175584,36.0,10.125,17.777777800000006,3.375,1.0810811000000002,0.30405405,0.7770270499999999,0.8029196999999999,3.875,0.9223300999999999,3.05755395,16.429550488767447,21.243967254934134,25.79104476,7.25373136,14.22222224,7.25373136,0.68085108,0.19148936,0.48936172,1.1011236,5.19402984,1.1678832,3.62068964,20.042618238273626,20.110959344702337,7900.0,22.75
0,9,0,12.46153847,2.07692308,6.0,0.0,0.26086957,0.04347826,0.21739131,0.40909091,2.30769231,0.5625,0.8,1.060656074968262,2.671909279648495,10.93670886,2.73417722,4.0,1.36708861,0.31372549,0.07843137,0.23529412,0.21276596,1.06329114,0.27586207,0.80357143,3.5932753549682617,2.8780207400129214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.43037974,24.60759498,36.0,12.30379749,2.82352941,0.70588233,2.11764708,1.91489364,9.56962026,2.48275863,7.23214287,32.33947819471435,25.902186660116293,8200.0,10.45
5,4,0,12.87046632,2.0984456000000002,6.13333333,0.97927461,0.37860082,0.061728399999999996,0.31687242,0.15789474,0.79274611,0.22480619999999998,0.87378641,2.4148983956709817,2.3210696861265285,13.5,4.11428571,3.28125,1.8,0.35836177,0.10921502,0.24914675,0.20384615,1.21428571,0.27464789,0.77981651,4.131569515795311,3.258282937887444,64.3523316,10.492228,30.66666665,4.89637305,1.8930041000000002,0.308642,1.5843621,0.7894737000000001,3.96373055,1.124031,4.36893205,12.074491978354907,11.605348430632644,54.0,16.45714284,13.125,7.2,1.43344708,0.43686008,0.9965870000000001,0.8153845999999999,4.85714284,1.09859156,3.11926604,16.526278063181245,13.033131751549776,10700.0,14.6
4,5,0,5.93406593,2.96703297,2.0,2.37362637,0.13888889,0.06944444,0.06944445,0.31538462,1.68131868,0.31730769,0.52631579,6.445523906688126,5.896893740619872,9.54545455,3.27272727,2.91666667,1.63636364,0.21472393,0.07361963,0.1411043,0.34666667,1.93939394,0.41818182,0.70143885,4.4796140020871915,3.7360456906731487,23.73626372,11.86813188,8.0,9.49450548,0.55555556,0.27777776,0.27777779999999996,1.26153848,6.72527472,1.26923076,2.10526316,25.782095626752504,23.587574962479486,47.72727275,16.36363635,14.58333335,8.181818199999999,1.07361965,0.36809815,0.7055214999999999,1.73333335,9.696969699999999,2.0909091,3.5071942499999995,22.398070010435962,18.680228453365746,6600.0,3.95
4,5,0,9.10843373,1.62650602,5.6,1.62650602,0.26666667,0.04761905,0.21904762,0.22,0.97590361,0.25373134,1.0,4.027752918131605,3.7200555401116318,8.5862069,1.55172414,5.53333333,2.06896552,0.24483776,0.04424779,0.20058997,0.18927445,0.86206897,0.18518519,0.92307692,4.927497547734066,4.274329017907723,36.43373492,6.50602408,22.4,6.50602408,1.06666668,0.1904762,0.87619048,0.88,3.90361444,1.01492536,4.0,16.11101167252642,14.880222160446527,42.931034499999996,7.7586207,27.66666665,10.3448276,1.2241888,0.22123895,1.00294985,0.94637225,4.31034485,0.92592595,4.6153846,24.63748773867033,21.371645089538614,10000.0,8.45
3,6,0,10.79999998,5.39999999,2.0,10.79999998,0.18181818,0.09090909,0.09090909,0.44444444,2.99999999,0.4,0.625,19.937579124968266,9.574152048470047,7.71428573,0.0,2.0,0.0,0.22222222,0.0,0.22222222,0.11111111,0.42857143,0.14285714,1.0,1.423293434968262,2.9194571279066395,32.39999994,16.19999997,6.0,32.39999994,0.5454545399999999,0.27272727,0.27272727,1.33333332,8.999999970000003,1.2000000000000002,1.875,59.81273737490479,28.722456145410145,46.28571438,0.0,12.0,0.0,1.33333332,0.0,1.33333332,0.66666666,2.57142858,0.85714284,6.0,8.539760609809573,17.516742767439837,5700.0,-0.1
5,4,0,8.03571429,2.25,3.57142857,1.60714286,0.21186441,0.05932203,0.15254238,0.25471698,1.21428571,0.28205128,0.83333333,4.754977374429858,4.4806487906482735,10.60714286,3.61607143,2.93333333,0.96428571,0.30555556,0.10416667,0.20138889,0.1328125,0.85714286,0.1625,0.87591241,3.469102844445481,4.251456819787023,40.17857145,11.25,17.857142850000006,8.0357143,1.05932205,0.29661015,0.7627119000000001,1.2735849,6.07142855,1.4102564000000002,4.16666665,23.774886872149292,22.403243953241372,42.42857144,14.46428572,11.73333332,3.85714284,1.22222224,0.41666668,0.80555556,0.53125,3.42857144,0.65,3.50364964,13.876411377781926,17.005827279148093,8900.0,24.35
5,4,0,13.49999998,13.49999998,1.0,6.74999999,0.26666667,0.26666667,0.0,0.27272727,2.625,0.2,0.95238095,14.38757914496826,6.601293990529218,10.79999999,1.35,8.0,1.35,0.32,0.04,0.28,0.13043478,0.6,0.14285714,1.0,3.5875791549682616,3.7322083172209193,67.4999999,67.4999999,5.0,33.74999995,1.33333335,1.33333335,0.0,1.3636363500000002,13.125,1.0,4.76190475,71.9378957248413,33.006469952646086,43.19999996,5.4,32.0,5.4,1.28,0.16,1.12,0.52173912,2.4,0.57142856,4.0,14.350316619873047,14.928833268883677,9700.0,13.65
1,8,0,8.65384615,3.11538462,2.77777778,0.69230769,0.21367521,0.07692308,0.13675213,0.25961538,1.38461538,0.32051282,0.8839779000000001,3.627418462737835,4.330048045370085,6.77351916,1.41114983,4.8,1.22299652,0.18414322,0.03836317,0.14578005,0.24861878,1.09756098,0.27304965,0.66805846,4.175153787887599,4.228980608563161,8.65384615,3.11538462,2.77777778,0.69230769,0.21367521,0.07692308,0.13675213,0.25961538,1.38461538,0.32051282,0.8839779000000001,3.627418462737835,4.330048045370085,54.18815328,11.28919864,38.4,9.78397216,1.47314576,0.30690536,1.1662404,1.98895024,8.78048784,2.1843972000000003,5.34446768,33.40123030310079,33.831844868505286,7700.0,27.7
3,6,0,8.67857143,2.25,3.85714286,1.60714286,0.22314050000000002,0.05785124,0.16528926,0.26548673,1.32142857,0.30864198,0.67741935,4.41898619333262,4.134532532550726,8.56097561,1.75609756,4.875,2.19512195,0.22159091,0.04545455,0.17613636,0.2969697,1.3902438999999998,0.33050847,0.68181818,5.087608049135018,4.2555188021083366,26.03571429,6.75,11.57142858,4.82142858,0.6694215,0.17355372,0.49586778,0.79646019,3.96428571,0.92592594,2.03225805,13.256958579997859,12.40359759765218,51.36585366,10.53658536,29.25,13.170731699999997,1.32954546,0.27272729999999995,1.05681816,1.7818182,8.341463399999999,1.98305082,4.09090908,30.52564829481011,25.533112812650018,7000.0,0.1
3,6,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,16.13757915496826,4.883103457093238,3.375,6.74999999,0.5,0.0,0.06666667,0.13333333,-0.06666666,0.5,3.0,0.5,0.5,4.637579154968262,7.255865603007869,0.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,48.41273746490479,14.649310371279714,20.25,40.49999994,3.0,0.0,0.40000002,0.7999999799999999,-0.39999996,3.0,18.0,3.0,3.0,27.82547492980957,43.53519361804722,7000.0,8.65
4,5,0,9.07964602,2.62831858,3.45454545,1.19469027,0.2375,0.06875,0.16875,0.2585034,1.30088496,0.31132075,0.83333333,3.7402321217902834,4.399561862971021,8.59090909,1.96363636,4.375,0.98181818,0.24475524,0.05594406,0.18881118,0.19696970000000005,0.92727273,0.23157895,0.6462585,3.4031015788394083,3.8786484934442167,36.31858408,10.51327432,13.8181818,4.77876108,0.95,0.275,0.675,1.0340136,5.20353984,1.245283,3.33333332,14.960928487161135,17.598247451884085,42.95454545,9.818181800000001,21.875,4.909090900000001,1.2237761999999999,0.2797203,0.9440559000000001,0.9848485000000002,4.63636365,1.15789475,3.2312925,17.015507894197043,19.39324246722108,9200.0,-5.45
4,5,0,10.86585366,2.63414634,4.125,0.32926829,0.29464286,0.07142857,0.22321429,0.21782178,1.09756098,0.30434783,0.84459459,2.2145931498419973,3.288011149419668,5.91428572,2.82857143,2.09090909,1.28571429,0.15436242,0.0738255,0.08053692,0.28461538,1.37142857,0.30188679,0.88888889,4.993327287555987,4.791871894861725,43.46341464,10.53658536,16.5,1.31707316,1.17857144,0.28571428,0.89285716,0.87128712,4.39024392,1.21739132,3.37837836,8.858372599367991,13.152044597678671,29.5714286,14.14285715,10.45454545,6.42857145,0.7718121,0.3691275,0.40268459999999995,1.4230769,6.85714285,1.50943395,4.4444444500000015,24.966636437779933,23.959359474308624,6800.0,13.2
2,7,0,9.08910891,1.73762376,5.23076923,0.40099009999999996,0.265625,0.05078125,0.21484375,0.19917012,0.90594059,0.26315789,0.74394464,2.3490004826102893,3.0479143836197062,6.44939271,1.31174089,4.91666667,1.42105263,0.17201166,0.03498542,0.13702624,0.28353659,1.27530364,0.31007752,0.72892938,4.251404502356087,4.583894297522507,18.17821782,3.47524752,10.46153846,0.8019801999999999,0.53125,0.1015625,0.4296875,0.39834024,1.81188118,0.52631578,1.48788928,4.6980009652205785,6.0958287672394125,45.14574897,9.18218623,34.41666669,9.94736841,1.2040816200000002,0.24489794000000004,0.95918368,1.98475613,8.927125479999997,2.17054264,5.1025056599999985,29.759831516492603,32.08726008265755,9800.0,7.85
1,8,0,6.65217391,2.73913043,2.42857143,0.39130435,0.17,0.07,0.1,0.25,1.30434783,0.2972973,0.84459459,3.294544104018996,3.9153867623434255,4.9245282999999995,2.46226415,2.0,0.8490565999999999,0.13425926,0.06712963,0.06712963,0.23809524,1.16981132,0.25449102,0.81081081,4.145123623032089,4.168138729907431,6.65217391,2.73913043,2.42857143,0.39130435,0.17,0.07,0.1,0.25,1.30434783,0.2972973,0.84459459,3.294544104018996,3.9153867623434255,39.396226399999996,19.698113199999998,16.0,6.7924528,1.07407408,0.53703704,0.53703704,1.90476192,9.35849056,2.03592816,6.48648648,33.16098898425671,33.34510983925945,6400.0,5.85
1,8,0,8.91627907,2.6372093,3.38095238,0.87906977,0.24825175,0.07342657,0.17482518,0.17938931,0.94883721,0.21505376,0.89527027,3.378685024156125,4.191417630216293,10.26760563,2.66197183,3.85714286,1.3943662000000001,0.27645051,0.07167235,0.20477816,0.20454545,1.05633803,0.24712644,0.77743902,4.042415213050034,4.273900852687212,8.91627907,2.6372093,3.38095238,0.87906977,0.24825175,0.07342657,0.17482518,0.17938931,0.94883721,0.21505376,0.89527027,3.378685024156125,4.191417630216293,82.14084504,21.29577464,30.85714288,11.154929600000001,2.21160408,0.5733788000000001,1.63822528,1.6363636000000001,8.45070424,1.97701152,6.21951216,32.33932170440027,34.191206821497694,9700.0,27.45
2,7,0,8.03571429,2.25,3.57142857,1.60714286,0.21186441,0.05932203,0.15254238,0.25471698,1.21428571,0.28205128,0.83333333,4.754977374429858,4.4806487906482735,10.60714286,3.61607143,2.93333333,0.96428571,0.30555556,0.10416667,0.20138889,0.1328125,0.85714286,0.1625,0.87591241,3.469102844445481,4.251456819787023,16.07142858,4.5,7.14285714,3.21428572,0.42372882,0.11864406,0.30508476,0.50943396,2.42857142,0.56410256,1.66666666,9.509954748859716,8.961297581296547,74.25000002,25.31250001,20.53333331,6.749999969999998,2.13888892,0.72916669,1.40972223,0.9296875,6.00000002,1.1375,6.13138687,24.283719911118368,29.760197738509163,9900.0,7.4
1,8,0,11.93023256,2.51162791,4.75,1.56976744,0.32478632,0.06837607,0.25641025,0.20183486,1.04651163,0.25757576,0.86956522,3.6198660053352505,3.0567009235286635,11.0,5.77777778,1.90384615,2.44444444,0.26612903,0.13978495,0.12634408,0.26349206,1.66666667,0.30964467,0.82862524,6.24814964346632,5.051969322976989,11.93023256,2.51162791,4.75,1.56976744,0.32478632,0.06837607,0.25641025,0.20183486,1.04651163,0.25757576,0.86956522,3.6198660053352505,3.0567009235286635,88.0,46.22222224,15.230769199999997,19.55555552,2.12903224,1.1182796,1.01075264,2.10793648,13.33333336,2.47715736,6.62900192,49.98519714773056,40.41575458381591,9300.0,10.95
5,4,0,9.48091603,5.15267176,1.84,1.23664122,0.24210526,0.13157895,0.11052631,0.21604938,1.3740458,0.26126126,0.80223881,4.697412123266885,5.115347543234688,7.77486911,2.40314136,3.23529412,0.56544503,0.22,0.068,0.152,0.18502203,0.92670157,0.22222222,0.76241135,3.196617803951323,4.08642831967461,47.40458015,25.763358800000002,9.2,6.1832061000000005,1.2105263000000002,0.65789475,0.55263155,1.0802469,6.870228999999999,1.3063063,4.01119405,23.487060616334425,25.57673771617344,31.09947644,9.61256544,12.94117648,2.26178012,0.88,0.272,0.608,0.74008812,3.70680628,0.88888888,3.0496453999999997,12.786471215805292,16.34571327869844,8600.0,32.15
3,6,0,7.81578948,4.97368421,1.57142857,1.42105263,0.19642857,0.125,0.07142857,0.26530612,1.57894737,0.30555556,0.93023256,5.1381836835717785,5.086955055194574,9.34615385,1.55769231,6.0,3.11538462,0.23684211,0.03947368,0.19736843,0.28169014,1.32692308,0.29166667,0.44871795,6.27574250608834,4.319143444975066,23.44736844,14.92105263,4.71428571,4.26315789,0.58928571,0.375,0.21428571,0.7959183599999999,4.73684211,0.91666668,2.79069768,15.414551050715337,15.260865165583722,56.0769231,9.34615386,36.0,18.69230772,1.42105266,0.23684208,1.18421058,1.6901408399999998,7.96153848,1.75000002,2.6923077,37.65445503653004,25.9148606698504,5900.0,32.65
3,6,0,7.2,2.025,3.55555556,0.675,0.21621622,0.06081081,0.15540541,0.16058394,0.775,0.18446602,0.61151079,3.2859100977534887,4.248793450986827,6.44776119,1.81343284,3.55555556,1.81343284,0.17021277,0.04787234,0.12234043,0.2752809,1.29850746,0.29197080000000003,0.90517241,5.0106545595684056,5.027739836175584,21.6,6.074999999999998,10.66666668,2.0250000000000004,0.64864866,0.18243243,0.46621623,0.4817518200000001,2.325,0.55339806,1.83453237,9.857730293260467,12.746380352960482,38.68656714,10.88059704,21.33333336,10.88059704,1.02127662,0.28723404,0.73404258,1.6516854,7.79104476,1.7518247999999998,5.43103446,30.063927357410435,30.166439017053506,8600.0,22.75
1,8,0,12.62903226,2.17741935,5.8,0.0,0.32584270000000004,0.05617978,0.26966292,0.24358974,1.16129032,0.36538462,0.7037036999999999,1.541048117930292,2.5673891337212966,9.0,2.21311475,4.06666667,0.8852459,0.24897959,0.06122449,0.1877551,0.22566372,1.08196721,0.28125,0.80858086,3.347410521603764,2.9764560338415085,12.62903226,2.17741935,5.8,0.0,0.32584270000000004,0.05617978,0.26966292,0.24358974,1.16129032,0.36538462,0.7037036999999999,1.541048117930292,2.5673891337212966,72.0,17.704918,32.53333336,7.0819672,1.99183672,0.48979592,1.5020408,1.80530976,8.65573768,2.25,6.46864688,26.77928417283011,23.811648270732068,8200.0,16.95
1,8,0,9.2368421,4.97368421,1.85714286,0.71052632,0.24074074,0.12962963,0.11111111,0.21276596,1.34210526,0.27272727,0.83333333,3.79324470583187,4.217113661809842,8.07476636,3.91121495,2.06451613,1.13551402,0.20846906,0.10097719999999999,0.10749186,0.25182482,1.40186916,0.29850746,0.78299776,4.404685719399716,4.584998574361012,9.2368421,4.97368421,1.85714286,0.71052632,0.24074074,0.12962963,0.11111111,0.21276596,1.34210526,0.27272727,0.83333333,3.79324470583187,4.217113661809842,64.59813088,31.289719599999998,16.51612904,9.08411216,1.66775248,0.8078175999999999,0.85993488,2.01459856,11.21495328,2.38805968,6.26398208,35.237485755197724,36.679988594888094,6900.0,9.75
2,7,0,6.23076923,1.03846154,6.0,1.38461538,0.16666667,0.02777778,0.13888889,0.30097087,1.30769231,0.3253012,0.77464789,4.099117614968262,3.911777468713432,4.87951807,2.60240964,1.875,0.65060241,0.125,0.06666667,0.05833333,0.30909091,1.51807229,0.34042553,0.64676617,3.9689044549682615,5.111156334373527,12.46153846,2.07692308,12.0,2.76923076,0.33333334,0.05555556,0.27777778,0.60194174,2.61538462,0.6506024,1.54929578,8.198235229936524,7.823554937426863,34.156626489999994,18.21686748,13.125,4.5542168699999985,0.875,0.46666669,0.40833331,2.16363637,10.626506030000002,2.38297871,4.52736319,27.782331184777828,35.778094340614686,6100.0,35.6
0,9,0,6.13636364,0.92045455,6.66666667,0.61363636,0.16949153,0.02542373,0.1440678,0.22727273,0.95454545,0.25842697,0.75342466,3.409254087803604,4.557933145855162,9.0412844,1.98165138,4.5625,1.61009174,0.24745763,0.05423729,0.19322034,0.22661871,1.08715596,0.26041667,0.77669903,4.194208961973975,4.186335454821882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.37155959999998,17.83486242,41.0625,14.49082566,2.2271186700000003,0.48813561,1.7389830599999998,2.03956839,9.78440364,2.3437500300000003,6.990291269999998,37.747880657765776,37.677019093396936,6000.0,9.25
4,5,0,6.51724138,3.72413793,1.75,2.79310345,0.17073171,0.09756098,0.07317073,0.24324324,1.34482759,0.22222222,1.0,6.965165364968263,5.639254795334026,4.21875,0.84375,5.0,0.0,0.125,0.025,0.1,0.17948718,0.75,0.20588235,0.5,2.481329154968262,4.608686897723357,26.06896552,14.89655172,7.0,11.172413800000001,0.68292684,0.39024392,0.29268292,0.97297296,5.37931036,0.88888888,4.0,27.86066145987305,22.557019181336106,21.09375,4.21875,25.0,0.0,0.625,0.125,0.5,0.8974359000000001,3.75,1.02941175,2.5,12.406645774841307,23.043434488616786,4000.0,1.75
4,5,0,8.12903226,4.64516129,1.75,1.4516129,0.20740741,0.11851852,0.08888889,0.22566372,1.33870968,0.24848485,0.85526316,5.343945084108934,5.174427680251728,9.88235294,5.11764706,1.93103448,1.23529412,0.25112108,0.13004484,0.12107624,0.24210526,1.47058824,0.3,0.77039275,4.5169128041873945,4.938634829135502,32.51612904,18.58064516,7.0,5.8064516,0.82962964,0.47407408,0.35555556,0.90265488,5.35483872,0.9939394,3.42105264,21.375780336435735,20.697710721006914,49.411764700000006,25.5882353,9.6551724,6.1764706,1.2556054,0.6502241999999999,0.6053812000000001,1.2105263000000002,7.3529412,1.5,3.85196375,22.58456402093697,24.693174145677514,9700.0,23.9
2,7,0,5.4,3.49411765,1.54545455,2.85882353,0.1328125,0.0859375,0.046875,0.30701754,1.62352941,0.29213483,0.9039548000000001,7.447895439791264,6.1717440138845,6.96774194,1.95967742,3.55555556,1.52419355,0.18934911,0.05325444,0.13609467,0.26582278,1.23387097,0.29166667,0.68720379,4.517914011029827,4.3099740345856326,10.8,6.9882353,3.0909091,5.71764706,0.265625,0.171875,0.09375,0.61403508,3.24705882,0.58426966,1.8079096000000001,14.895790879582528,12.343488027769,48.77419358,13.71774194,24.88888892,10.66935485,1.32544377,0.37278108,0.95266269,1.86075946,8.63709679,2.04166669,4.81042653,31.62539807720879,30.169818242099428,5700.0,6.45
3,6,0,13.03448276,1.72906404,7.53846154,1.72906404,0.37837838,0.05019305,0.32818533,0.19341564,0.88669951,0.25757576,0.87053571,3.471794218211582,2.859506547127056,11.11111111,1.66666667,6.66666667,0.77777778,0.31847134,0.0477707,0.27070064,0.20469799,0.9382716,0.28125,0.80060423,2.3760377616337225,2.842282214797573,39.10344828,5.18719212,22.61538462,5.18719212,1.13513514,0.15057915,0.98455599,0.58024692,2.66009853,0.77272728,2.61160713,10.415382654634747,8.578519641381169,66.66666666,10.00000002,40.00000002,4.66666668,1.91082804,0.2866242,1.6242038399999998,1.22818794,5.6296296,1.6875,4.80362538,14.256226569802337,17.05369328878544,11200.0,28.5
2,7,0,10.57228916,4.55421687,2.32142857,0.81325301,0.28634361,0.12334802,0.16299559,0.16923077,1.10240964,0.22222222,0.80701754,3.666307138125977,4.626124638369537,11.03048781,2.1402438999999998,5.15384615,1.31707317,0.29257642,0.05676856,0.23580786,0.24519231,1.17073171,0.3115942,0.73476703,3.4908130944563966,3.4214316957739115,21.14457832,9.10843374,4.64285714,1.62650602,0.57268722,0.24669604,0.32599118,0.33846154,2.20481928,0.44444444,1.61403508,7.332614276251954,9.252249276739073,77.21341467,14.981707300000002,36.07692305,9.21951219,2.04803494,0.39737992,1.65065502,1.71634617,8.19512197,2.1811594,5.14336921,24.435691661194774,23.95002187041738,9800.0,13.6
3,6,0,7.03361344,4.53781513,1.55,2.26890756,0.16756757,0.10810811,0.05945946,0.26993865,1.61344538,0.27419355,0.7,6.387092031444428,5.339732404110599,6.57983193,2.26890756,2.9,2.04201681,0.17682927,0.06097561,0.11585366,0.25,1.18487395,0.24561404,0.57692308,5.548825058827845,4.322107511208474,21.10084032,13.61344539,4.65,6.80672268,0.50270271,0.32432433,0.17837838,0.80981595,4.84033614,0.82258065,2.1,19.161276094333285,16.019197212331797,39.47899158,13.61344536,17.4,12.25210086,1.06097562,0.36585366,0.69512196,1.5,7.1092437,1.47368424,3.46153848,33.29295035296707,25.93264506725084,5200.0,2.7
3,6,0,9.07964602,2.62831858,3.45454545,1.19469027,0.2375,0.06875,0.16875,0.2585034,1.30088496,0.31132075,0.83333333,3.7402321217902834,4.399561862971021,8.59090909,1.96363636,4.375,0.98181818,0.24475524,0.05594406,0.18881118,0.19696970000000005,0.92727273,0.23157895,0.6462585,3.4031015788394083,3.8786484934442167,27.23893806,7.88495574,10.36363635,3.58407081,0.7124999999999999,0.20625,0.5062500000000001,0.7755102,3.90265488,0.93396225,2.49999999,11.22069636537085,13.198685588913063,51.54545454,11.78181816,26.25,5.89090908,1.46853144,0.33566436,1.13286708,1.1818182000000004,5.56363638,1.3894737,3.877551,20.418609473036447,23.271890960665303,7200.0,0.8
1,8,0,7.04347826,2.73913043,2.57142857,0.7826086999999999,0.19148936,0.07446809,0.11702127,0.21951220000000002,1.08695652,0.25806452,0.66176471,4.2929835058546875,4.548068127389431,7.39726027,3.60616438,2.05128205,0.92465753,0.19323671,0.0942029,0.09903381,0.2479564,1.33561644,0.28825623,0.78333333,4.183097849521784,4.7922637364469525,7.04347826,2.73913043,2.57142857,0.7826086999999999,0.19148936,0.07446809,0.11702127,0.21951220000000002,1.08695652,0.25806452,0.66176471,4.2929835058546875,4.548068127389431,59.17808216,28.84931504,16.4102564,7.39726024,1.54589368,0.7536232,0.79227048,1.9836512,10.68493152,2.30604984,6.26666664,33.46478279617427,38.33810989157562,7600.0,25.05
2,7,0,8.12903226,4.64516129,1.75,1.4516129,0.20740741,0.11851852,0.08888889,0.22566372,1.33870968,0.24848485,0.85526316,5.343945084108934,5.174427680251728,9.88235294,5.11764706,1.93103448,1.23529412,0.25112108,0.13004484,0.12107624,0.24210526,1.47058824,0.3,0.77039275,4.5169128041873945,4.938634829135502,16.25806452,9.29032258,3.5,2.9032258,0.41481482,0.23703704,0.17777778,0.45132744,2.67741936,0.4969697,1.71052632,10.687890168217868,10.348855360503457,69.17647058,35.82352942,13.51724136,8.64705884,1.75784756,0.91031388,0.84753368,1.69473682,10.29411768,2.1,5.39274925,31.61838962931176,34.570443803948514,9500.0,-0.7
2,7,0,7.83870968,3.65806452,2.14285714,1.39354839,0.19736842,0.09210526,0.10526316,0.2961165,1.58709677,0.34415584,0.80508475,4.653606297249564,4.249427185932474,7.99441341,3.92178771,2.03846154,0.60335196,0.21810700000000002,0.10699588,0.11111112,0.21226415,1.18994413,0.2611465,0.78947368,3.714714639587593,4.7104348626200565,15.67741936,7.31612904,4.28571428,2.78709678,0.39473684,0.18421052,0.21052632,0.592233,3.17419354,0.68831168,1.6101695,9.307212594499127,8.498854371864947,55.96089387,27.45251397,14.26923078,4.22346372,1.526749,0.74897116,0.7777778399999999,1.48584905,8.32960891,1.8280255,5.526315759999999,26.003002477113146,32.9730440383404,7000.0,14.7
3,6,0,5.49152542,2.74576271,2.0,1.22033898,0.14814815,0.07407407,0.07407408,0.23181818,1.16949153,0.24431818,0.73248408,4.875603422597318,4.666489543183722,9.12162162,3.64864865,2.5,0.85135135,0.23734177,0.09493671,0.14240506,0.24381625,1.33783784,0.30845771,0.77006508,3.7062526405383247,3.63702899409818,16.47457626,8.23728813,6.0,3.66101694,0.44444445,0.22222221000000006,0.22222224,0.6954545400000001,3.50847459,0.7329545399999999,2.19745224,14.626810267791953,13.999468629551167,54.72972972000001,21.8918919,15.0,5.1081081,1.42405062,0.56962026,0.85443036,1.4628975,8.02702704,1.85074626,4.620390479999998,22.237515843229946,21.822173964589076,7500.0,12.7
1,8,0,9.43373494,1.95180723,4.83333333,0.86746988,0.26687117,0.05521472,0.21165645,0.19666667,0.92771084,0.24637681,0.82172702,3.1919473891832126,3.6331397346605336,12.46153846,1.8,6.92307692,0.55384615,0.3515625,0.05078125,0.30078125,0.20920502,0.96923077,0.31506849,0.86092715,1.9311072381666228,2.968152120171745,9.43373494,1.95180723,4.83333333,0.86746988,0.26687117,0.05521472,0.21165645,0.19666667,0.92771084,0.24637681,0.82172702,3.1919473891832126,3.6331397346605336,99.69230768,14.4,55.38461536,4.4307692,2.8125,0.40625,2.40625,1.67364016,7.75384616,2.52054792,6.887417200000001,15.448857905332982,23.74521696137396,10600.0,8.45
